identifier	type	label	abbreviation	parent	description	has role	has family	has function type
BSEO:0000598	owl:Class	jorge-AQZP	jorge-AQZP	BSEO:0000004	AQZP: Augmented quadruple zeta valence quality plus polarization	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000599	owl:Class	jorge-ATZP	jorge-ATZP	BSEO:0000004	ATZP: Augmented triple zeta valence quality plus polarization	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000600	owl:Class	jorge-ATZP-ZORA	jorge-ATZP-ZORA	BSEO:0000004	ATZP-ZORA, augmented all-electron triple-zeta basis for calculations with the ZORA approach	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000601	owl:Class	jorge-DZP	jorge-DZP	BSEO:0000004	DZP: Double zeta valence quality plus polarization	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000602	owl:Class	jorge-DZP-DKH	jorge-DZP-DKH	BSEO:0000004	DZP-DKH: Double zeta valence quality plus polarization (DKH)	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000603	owl:Class	jorge-DZP-ZORA	jorge-DZP-ZORA	BSEO:0000004	DZP-ZORA: All-electron double zeta valence quality plus polarization functions (ZORA)	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000604	owl:Class	jorge-QZP	jorge-QZP	BSEO:0000004	QZP: Quadruple zeta valence quality plus polarization	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000605	owl:Class	jorge-QZP-DKH	jorge-QZP-DKH	BSEO:0000004	QZP-DKH: Quadruple zeta valence quality plus polarization (DKH)	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000606	owl:Class	jorge-QZP-ZORA	jorge-QZP-ZORA	BSEO:0000004	QZP-ZORA: All-electron quadruple-zeta valence quality plus polarization functions (ZORA)	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000607	owl:Class	jorge-TZP	jorge-TZP	BSEO:0000004	TZP: Triple zeta valence quality plus polarization	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000608	owl:Class	jorge-TZP-DKH	jorge-TZP-DKH	BSEO:0000004	TZP-DKH: Triple zeta valence quality plus polarization (DKH)	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000609	owl:Class	jorge-TZP-ZORA	jorge-TZP-ZORA	BSEO:0000004	TZP-ZORA, all-electron triple-zeta basis for calculations with the ZORA approach	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000610	owl:Class	jul-cc-pV(D+d)Z	jul-cc-pV(D+d)Z	BSEO:0000004	jul-cc-pV(D+d)Z basis of Papajak/Truhlar	BSEO:0001005	BSEO:0002026	BSEO:0003079|BSEO:0003080
BSEO:0000611	owl:Class	jul-cc-pV(Q+d)Z	jul-cc-pV(Q+d)Z	BSEO:0000004	jul-cc-pV(Q+d)Z basis of Papajak/Truhlar	BSEO:0001005	BSEO:0002026	BSEO:0003079|BSEO:0003080
BSEO:0000612	owl:Class	jul-cc-pV(T+d)Z	jul-cc-pV(T+d)Z	BSEO:0000004	jul-cc-pV(T+d)Z basis of Papajak/Truhlar	BSEO:0001005	BSEO:0002026	BSEO:0003079|BSEO:0003080
BSEO:0000613	owl:Class	jun-cc-pV(D+d)Z	jun-cc-pV(D+d)Z	BSEO:0000004	jun-cc-pV(D+d)Z basis of Papajak/Truhlar	BSEO:0001005	BSEO:0002026	BSEO:0003079|BSEO:0003080
BSEO:0000614	owl:Class	jun-cc-pV(Q+d)Z	jun-cc-pV(Q+d)Z	BSEO:0000004	jun-cc-pV(Q+d)Z basis of Papajak/Truhlar	BSEO:0001005	BSEO:0002026	BSEO:0003079|BSEO:0003080
BSEO:0000615	owl:Class	jun-cc-pV(T+d)Z	jun-cc-pV(T+d)Z	BSEO:0000004	jun-cc-pV(T+d)Z basis of Papajak/Truhlar	BSEO:0001005	BSEO:0002026	BSEO:0003079|BSEO:0003080
BSEO:0000616	owl:Class	Koga unpolarized	Koga unpolarized	BSEO:0000004	Non-relativistic unpolarized basis sets for atomic calculations, designed for use in uncontracted form	BSEO:0001005	BSEO:0002057	BSEO:0003079|BSEO:0003080
BSEO:0000617	owl:Class	LANL08	LANL08	BSEO:0000004	LANL08(uncontracted)	BSEO:0001005	BSEO:0002058	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000618	owl:Class	LANL08(d)	LANL08(d)	BSEO:0000004	LANL08 + polarization and diffuse	BSEO:0001005	BSEO:0002058	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000619	owl:Class	LANL08(f)	LANL08(f)	BSEO:0000004		BSEO:0001005	BSEO:0002058	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000620	owl:Class	LANL08+	LANL08+	BSEO:0000004	LANL08+ diffuse	BSEO:0001005	BSEO:0002058	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000621	owl:Class	LANL2DZ	LANL2DZ	BSEO:0000004		BSEO:0001005	BSEO:0002058	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000622	owl:Class	LANL2DZ ECP	LANL2DZ ECP	BSEO:0000004		BSEO:0001005	BSEO:0002058	BSEO:0003082
BSEO:0000623	owl:Class	LANL2DZdp	LANL2DZdp	BSEO:0000004	DZP  Double Zeta + Polarization + Diffuse ECP	BSEO:0001005	BSEO:0002058	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000624	owl:Class	LANL2TZ	LANL2TZ	BSEO:0000004		BSEO:0001005	BSEO:0002058	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000625	owl:Class	LANL2TZ(f)	LANL2TZ(f)	BSEO:0000004		BSEO:0001005	BSEO:0002058	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000626	owl:Class	LANL2TZ+	LANL2TZ+	BSEO:0000004	LANL2TZ+ with diffuse d functions	BSEO:0001005	BSEO:0002058	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000627	owl:Class	lcecp-0-QZVP	lcecp-0-QZVP	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000628	owl:Class	lcecp-0-QZVPP	lcecp-0-QZVPP	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000629	owl:Class	lcecp-0-SV(P)	lcecp-0-SV(P)	BSEO:0000004	lcecp-0-SVP	BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000630	owl:Class	lcecp-0-SVP	lcecp-0-SVP	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000631	owl:Class	lcecp-0-TZVP	lcecp-0-TZVP	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000632	owl:Class	lcecp-0-TZVPP	lcecp-0-TZVPP	BSEO:0000004	lcecp-0-TZVP	BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000633	owl:Class	lcecp-1-QZVP	lcecp-1-QZVP	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000634	owl:Class	lcecp-1-QZVPP	lcecp-1-QZVPP	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000635	owl:Class	lcecp-1-SV(P)	lcecp-1-SV(P)	BSEO:0000004	lcecp-1-SVP	BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000636	owl:Class	lcecp-1-SVP	lcecp-1-SVP	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000637	owl:Class	lcecp-1-TZVP	lcecp-1-TZVP	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000638	owl:Class	lcecp-1-TZVPP	lcecp-1-TZVPP	BSEO:0000004	lcecp-1-TZVP	BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000639	owl:Class	lcecp-2-QZVP	lcecp-2-QZVP	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000640	owl:Class	lcecp-2-QZVPP	lcecp-2-QZVPP	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000641	owl:Class	lcecp-2-SV(P)	lcecp-2-SV(P)	BSEO:0000004	lcecp-2-SVP	BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000642	owl:Class	lcecp-2-SVP	lcecp-2-SVP	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000643	owl:Class	lcecp-2-TZVP	lcecp-2-TZVP	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000644	owl:Class	lcecp-2-TZVPP	lcecp-2-TZVPP	BSEO:0000004	lcecp-2-TZVP	BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000645	owl:Class	m6-31G	m6-31G	BSEO:0000004		BSEO:0001005	BSEO:0002059	BSEO:0003079|BSEO:0003080
BSEO:0000646	owl:Class	m6-31G*	m6-31G*	BSEO:0000004		BSEO:0001005	BSEO:0002059	BSEO:0003079|BSEO:0003080
BSEO:0000647	owl:Class	maug-cc-pV(D+d)Z	maug-cc-pV(D+d)Z	BSEO:0000004	jun-cc-pV(D+d)Z basis of Papajak/Truhlar	BSEO:0001005	BSEO:0002026	BSEO:0003079|BSEO:0003080
BSEO:0000648	owl:Class	maug-cc-pV(Q+d)Z	maug-cc-pV(Q+d)Z	BSEO:0000004	apr-cc-pV(Q+d)Z basis of Papajak/Truhlar	BSEO:0001005	BSEO:0002026	BSEO:0003079|BSEO:0003080
BSEO:0000649	owl:Class	maug-cc-pV(T+d)Z	maug-cc-pV(T+d)Z	BSEO:0000004	may-cc-pV(T+d)Z basis of Papajak/Truhlar	BSEO:0001005	BSEO:0002026	BSEO:0003079|BSEO:0003080
BSEO:0000650	owl:Class	may-cc-pV(Q+d)Z	may-cc-pV(Q+d)Z	BSEO:0000004	may-cc-pV(Q+d)Z basis of Papajak/Truhlar	BSEO:0001005	BSEO:0002026	BSEO:0003079|BSEO:0003080
BSEO:0000651	owl:Class	may-cc-pV(T+d)Z	may-cc-pV(T+d)Z	BSEO:0000004	may-cc-pV(T+d)Z basis of Papajak/Truhlar	BSEO:0001005	BSEO:0002026	BSEO:0003079|BSEO:0003080
BSEO:0000652	owl:Class	MIDI	MIDI	BSEO:0000004	Huzinaga MIDI	BSEO:0001005	BSEO:0002060	BSEO:0003079|BSEO:0003081
BSEO:0000653	owl:Class	MIDI!	MIDI!	BSEO:0000004	VDZP Valence Double Zeta + Polarization on some atoms	BSEO:0001005	BSEO:0002060	BSEO:0003079|BSEO:0003080
BSEO:0000654	owl:Class	MIDIX	MIDIX	BSEO:0000004	VDZP Valence Double Zeta + Polarization on some atoms	BSEO:0001005	BSEO:0002060	BSEO:0003079|BSEO:0003080
BSEO:0000655	owl:Class	MINI	MINI	BSEO:0000004	Huzinaga MINI	BSEO:0001005	BSEO:0002060	BSEO:0003079
BSEO:0000656	owl:Class	modified-LANL2DZ	modified-LANL2DZ	BSEO:0000004	Couty-Hall Modified LANL2DZ Basis Sets for Transition Metals	BSEO:0001005	BSEO:0002058	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000657	owl:Class	NASA Ames ANO	NASA Ames ANO	BSEO:0000004	VQZ3P   Valence Quadruple Zeta + Polarization on All Atoms	BSEO:0001005	BSEO:0002024	BSEO:0003079|BSEO:0003080
BSEO:0000658	owl:Class	NASA Ames ANO2	NASA Ames ANO2	BSEO:0000004	VQZ3P   Valence Quadruple Zeta + Polarization on All Atoms	BSEO:0001005	BSEO:0002024	BSEO:0003079|BSEO:0003080
BSEO:0000659	owl:Class	NASA Ames cc-pCV5Z	NASA Ames cc-pCV5Z	BSEO:0000004		BSEO:0001005	BSEO:0002061	BSEO:0003079|BSEO:0003080
BSEO:0000660	owl:Class	NASA Ames cc-pCVQZ	NASA Ames cc-pCVQZ	BSEO:0000004		BSEO:0001005	BSEO:0002061	BSEO:0003079|BSEO:0003080
BSEO:0000661	owl:Class	NASA Ames cc-pCVTZ	NASA Ames cc-pCVTZ	BSEO:0000004		BSEO:0001005	BSEO:0002061	BSEO:0003079|BSEO:0003080
BSEO:0000662	owl:Class	NASA Ames cc-pV5Z	NASA Ames cc-pV5Z	BSEO:0000004		BSEO:0001005	BSEO:0002061	BSEO:0003079|BSEO:0003080
BSEO:0000663	owl:Class	NASA Ames cc-pVQZ	NASA Ames cc-pVQZ	BSEO:0000004		BSEO:0001005	BSEO:0002061	BSEO:0003079|BSEO:0003080
BSEO:0000664	owl:Class	NASA Ames cc-pVTZ	NASA Ames cc-pVTZ	BSEO:0000004		BSEO:0001005	BSEO:0002061	BSEO:0003079|BSEO:0003080
BSEO:0000665	owl:Class	NLO-V	NLO-V	BSEO:0000004	NLO-V (V=1-3) used to calculate linear and mainly nonlinear optical properties for molecules	BSEO:0001005	BSEO:0002062	BSEO:0003079|BSEO:0003080
BSEO:0000666	owl:Class	NMR-DKH (TZ2P)	NMR-DKH (TZ2P)	BSEO:0000004	NMR-DKH (TZ2P) triple-zeta doubly-polarized	BSEO:0001005	BSEO:0002062	BSEO:0003079|BSEO:0003080
BSEO:0000667	owl:Class	ORP	ORP	BSEO:0000004	ORP (Optical Rotation Prediction) Basis Set	BSEO:0001005	BSEO:0002063	BSEO:0003079|BSEO:0003080
BSEO:0000668	owl:Class	Partridge Uncontracted 1	Partridge Uncontracted 1	BSEO:0000004		BSEO:0001005	BSEO:0002064	BSEO:0003079|BSEO:0003080
BSEO:0000669	owl:Class	Partridge Uncontracted 2	Partridge Uncontracted 2	BSEO:0000004		BSEO:0001005	BSEO:0002064	BSEO:0003079|BSEO:0003080
BSEO:0000670	owl:Class	Partridge Uncontracted 3	Partridge Uncontracted 3	BSEO:0000004		BSEO:0001005	BSEO:0002064	BSEO:0003079|BSEO:0003080
BSEO:0000671	owl:Class	Partridge Uncontracted 4	Partridge Uncontracted 4	BSEO:0000004		BSEO:0001005	BSEO:0002064	BSEO:0003079|BSEO:0003080
BSEO:0000672	owl:Class	PAW-L05	PAW-L05	BSEO:0000004	PAW-L05 basis set for use with PAW method	BSEO:0001005	BSEO:0002065	BSEO:0003079|BSEO:0003080
BSEO:0000673	owl:Class	PAW-L1	PAW-L1	BSEO:0000004	PAW-L1 basis set for use with PAW method	BSEO:0001005	BSEO:0002065	BSEO:0003079|BSEO:0003080
BSEO:0000674	owl:Class	PAW-L1-contracted	PAW-L1-contracted	BSEO:0000004	PAW-L1-contracted basis set for use with PAW method	BSEO:0001005	BSEO:0002065	BSEO:0003079|BSEO:0003080
BSEO:0000675	owl:Class	PAW-L2	PAW-L2	BSEO:0000004	PAW-L2 basis set for use with PAW method	BSEO:0001005	BSEO:0002065	BSEO:0003079|BSEO:0003080
BSEO:0000676	owl:Class	PAW-L2-contracted	PAW-L2-contracted	BSEO:0000004	PAW-L2-contracted basis set for use with PAW method	BSEO:0001005	BSEO:0002065	BSEO:0003079|BSEO:0003080
BSEO:0000677	owl:Class	PB4-D	PB4-D	BSEO:0000004	PB4-D protonic basis	BSEO:0001005	BSEO:0002053	BSEO:0003079|BSEO:0003080
BSEO:0000678	owl:Class	PB4-F1	PB4-F1	BSEO:0000004	PB4-F1 protonic basis	BSEO:0001005	BSEO:0002053	BSEO:0003079|BSEO:0003080
BSEO:0000679	owl:Class	PB4-F2	PB4-F2	BSEO:0000004	PB4-F2 protonic basis	BSEO:0001005	BSEO:0002053	BSEO:0003079|BSEO:0003080
BSEO:0000680	owl:Class	PB5-D	PB5-D	BSEO:0000004	PB5-D protonic basis	BSEO:0001005	BSEO:0002053	BSEO:0003079|BSEO:0003080
BSEO:0000681	owl:Class	PB5-F	PB5-F	BSEO:0000004	PB5-F protonic basis	BSEO:0001005	BSEO:0002053	BSEO:0003079|BSEO:0003080
BSEO:0000682	owl:Class	PB5-G	PB5-G	BSEO:0000004	PB5-G protonic basis	BSEO:0001005	BSEO:0002053	BSEO:0003079|BSEO:0003080
BSEO:0000683	owl:Class	PB6-D	PB6-D	BSEO:0000004	PB6-D protonic basis	BSEO:0001005	BSEO:0002053	BSEO:0003079|BSEO:0003080
BSEO:0000684	owl:Class	PB6-F	PB6-F	BSEO:0000004	PB6-F protonic basis	BSEO:0001005	BSEO:0002053	BSEO:0003079|BSEO:0003080
BSEO:0000685	owl:Class	PB6-G	PB6-G	BSEO:0000004	PB6-G protonic basis	BSEO:0001005	BSEO:0002053	BSEO:0003079|BSEO:0003080
BSEO:0000686	owl:Class	PB6-H	PB6-H	BSEO:0000004	PB6-H protonic basis	BSEO:0001005	BSEO:0002053	BSEO:0003079|BSEO:0003080
BSEO:0000687	owl:Class	pc-0	pc-0	BSEO:0000004	pc-0(unpolarized)	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000688	owl:Class	pc-1	pc-1	BSEO:0000004		BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000689	owl:Class	pc-2	pc-2	BSEO:0000004		BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000690	owl:Class	pc-3	pc-3	BSEO:0000004		BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000691	owl:Class	pc-4	pc-4	BSEO:0000004		BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000692	owl:Class	pcemd-2	pcemd-2	BSEO:0000004	pcemd-2: polarization-consistent electron momentum density	BSEO:0001005	BSEO:0002042	BSEO:0003079|BSEO:0003080
BSEO:0000693	owl:Class	pcemd-3	pcemd-3	BSEO:0000004	pcemd-3: polarization-consistent electron momentum density	BSEO:0001005	BSEO:0002042	BSEO:0003079|BSEO:0003080
BSEO:0000694	owl:Class	pcemd-4	pcemd-4	BSEO:0000004	pcemd-4: polarization-consistent electron momentum density	BSEO:0001005	BSEO:0002042	BSEO:0003079|BSEO:0003080
BSEO:0000695	owl:Class	pcH-1	pcH-1	BSEO:0000004		BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000696	owl:Class	pcH-2	pcH-2	BSEO:0000004		BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000697	owl:Class	pcH-3	pcH-3	BSEO:0000004		BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000698	owl:Class	pcH-4	pcH-4	BSEO:0000004		BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000699	owl:Class	pcJ-0	pcJ-0	BSEO:0000021	Contracted version of the pcJ-0 basis	BSEO:0001005	BSEO:0002021	BSEO:0003079
BSEO:0000700	owl:Class	pcJ-0_2006	pcJ-0_2006	BSEO:0000021		BSEO:0001005	BSEO:0002021	BSEO:0003079
BSEO:0000701	owl:Class	pcJ-1	pcJ-1	BSEO:0000021	Contracted version of the pcJ-1 basis	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000702	owl:Class	pcJ-1_2006	pcJ-1_2006	BSEO:0000021		BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000703	owl:Class	pcJ-2	pcJ-2	BSEO:0000021	Contracted version of the pcJ-2 basis	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000704	owl:Class	pcJ-2_2006	pcJ-2_2006	BSEO:0000021		BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000705	owl:Class	pcJ-3	pcJ-3	BSEO:0000021	Contracted version of the pcJ-3 basis	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000706	owl:Class	pcJ-3_2006	pcJ-3_2006	BSEO:0000021		BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000707	owl:Class	pcJ-4	pcJ-4	BSEO:0000021	Contracted version of the pcJ-4 basis	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000708	owl:Class	pcJ-4_2006	pcJ-4_2006	BSEO:0000021		BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000709	owl:Class	pcS-0	pcS-0	BSEO:0000020		BSEO:0001005	BSEO:0002021	BSEO:0003079
BSEO:0000710	owl:Class	pcS-1	pcS-1	BSEO:0000020		BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000711	owl:Class	pcS-2	pcS-2	BSEO:0000020		BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000712	owl:Class	pcS-3	pcS-3	BSEO:0000020		BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000713	owl:Class	pcS-4	pcS-4	BSEO:0000020		BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000714	owl:Class	pcseg-0	pcseg-0	BSEO:0000019	Segmented contracted version of the pc-0 basis	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000715	owl:Class	pcseg-1	pcseg-1	BSEO:0000019	Segmented contracted version of the pc-1 basis	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000716	owl:Class	pcseg-2	pcseg-2	BSEO:0000019	Segmented contracted version of the pc-2 basis	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000717	owl:Class	pcseg-3	pcseg-3	BSEO:0000019	Segmented contracted version of the pc-3 basis	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000718	owl:Class	pcseg-4	pcseg-4	BSEO:0000019	Segmented contracted version of the pc-4 basis	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000719	owl:Class	pcSseg-0	pcSseg-0	BSEO:0000018	Segmented contracted version of the pcS-0 basis	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000720	owl:Class	pcSseg-1	pcSseg-1	BSEO:0000018	Segmented contracted version of the pcS-1 basis	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000721	owl:Class	pcSseg-2	pcSseg-2	BSEO:0000018	Segmented contracted version of the pcS-2 basis	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000722	owl:Class	pcSseg-3	pcSseg-3	BSEO:0000018	Segmented contracted version of the pcS-3 basis	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000723	owl:Class	pcSseg-4	pcSseg-4	BSEO:0000018	Segmented contracted version of the pcS-4 basis	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000724	owl:Class	pcX-1	pcX-1	BSEO:0000004	Jensen pcX basis set optimized for core-spectroscopy	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000725	owl:Class	pcX-2	pcX-2	BSEO:0000004	Jensen pcX basis set optimized for core-spectroscopy	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000726	owl:Class	pcX-3	pcX-3	BSEO:0000004	Jensen pcX basis set optimized for core-spectroscopy	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000727	owl:Class	pcX-4	pcX-4	BSEO:0000004	Jensen pcX basis set optimized for core-spectroscopy	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000728	owl:Class	pecJ-1	pecJ-1	BSEO:0000004		BSEO:0001005	BSEO:0002066	BSEO:0003079|BSEO:0003080
BSEO:0000729	owl:Class	pecJ-2	pecJ-2	BSEO:0000004		BSEO:0001005	BSEO:0002066	BSEO:0003079|BSEO:0003080
BSEO:0000730	owl:Class	pob-DZVP-rev2	pob-DZVP-rev2	BSEO:0000017		BSEO:0001005	BSEO:0002067	BSEO:0003079|BSEO:0003080
BSEO:0000731	owl:Class	pob-TZVP	pob-TZVP	BSEO:0000017		BSEO:0001005	BSEO:0002067	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000732	owl:Class	pob-TZVP-rev2	pob-TZVP-rev2	BSEO:0000017		BSEO:0001005	BSEO:0002067	BSEO:0003079|BSEO:0003080
BSEO:0000733	owl:Class	pSBKJC	pSBKJC	BSEO:0000004	Electrically polarized valence basis sets for the SBKJC effective core potential developed for calculations of dynamic polarizabilities and Raman intensities	BSEO:0001005	BSEO:0002068	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000734	owl:Class	PsX-DZ	PsX-DZ	BSEO:0000004	Even-tempered PsX-DZ positronic basis	BSEO:0001005	BSEO:0002069	BSEO:0003079|BSEO:0003080
BSEO:0000735	owl:Class	PsX-QZ	PsX-QZ	BSEO:0000004	Even-tempered PsX-QZ positronic basis	BSEO:0001005	BSEO:0002069	BSEO:0003079|BSEO:0003080
BSEO:0000736	owl:Class	PsX-TZ	PsX-TZ	BSEO:0000004	Even-tempered PsX-TZ positronic basis	BSEO:0001005	BSEO:0002069	BSEO:0003079|BSEO:0003080
BSEO:0000737	owl:Class	Pt - mDZP	Pt - mDZP	BSEO:0000004		BSEO:0001005	BSEO:0002062	BSEO:0003079|BSEO:0003080
BSEO:0000738	owl:Class	pV6Z	pV6Z	BSEO:0000004	V6Z5P   Valence Sextuple Zeta + Polarization on All Atoms	BSEO:0001005	BSEO:0002029	BSEO:0003079|BSEO:0003080
BSEO:0000739	owl:Class	pV7Z	pV7Z	BSEO:0000004		BSEO:0001005	BSEO:0002029	BSEO:0003079|BSEO:0003080
BSEO:0000740	owl:Class	Roos Augmented Double Zeta ANO	Roos Augmented Double Zeta ANO	BSEO:0000004		BSEO:0001005	BSEO:0002024	BSEO:0003079|BSEO:0003080
BSEO:0000741	owl:Class	Roos Augmented Triple Zeta ANO	Roos Augmented Triple Zeta ANO	BSEO:0000004		BSEO:0001005	BSEO:0002024	BSEO:0003079|BSEO:0003080
BSEO:0000742	owl:Class	s3-21G	s3-21G	BSEO:0000004		BSEO:0001005	BSEO:0002059	BSEO:0003079|BSEO:0003080
BSEO:0000743	owl:Class	s3-21G*	s3-21G*	BSEO:0000004		BSEO:0001005	BSEO:0002059	BSEO:0003079|BSEO:0003080
BSEO:0000744	owl:Class	s6-31G	s6-31G	BSEO:0000004		BSEO:0001005	BSEO:0002059	BSEO:0003079|BSEO:0003080
BSEO:0000745	owl:Class	s6-31G*	s6-31G*	BSEO:0000004		BSEO:0001005	BSEO:0002059	BSEO:0003079|BSEO:0003080
BSEO:0000746	owl:Class	Sadlej pVTZ	Sadlej pVTZ	BSEO:0000004	Sadlej polarized-valence-triple-zeta	BSEO:0001005	BSEO:0002070	BSEO:0003079|BSEO:0003080
